route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001255,OCESN830316F3603071:2024-12-20T00:22:47Z,830316,1,10009,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000380,OCESN830317F3514217:2024-12-20T00:22:47Z,830317,0,10010,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001262,OCESN830317F3520752:2024-12-20T00:22:47Z,830317,0,10011,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000628,OCESN830317F3523646:2024-12-20T00:22:47Z,830317,0,10012,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001263,OCESN830317F3523648:2024-12-20T00:22:47Z,830317,0,10013,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001264,OCESN830317F3523650:2024-12-20T00:22:47Z,830317,0,10014,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000642,OCESN830318F3487416:2024-12-20T00:22:47Z,830318,1,10015,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001250,OCESN830318F3523655:2024-12-20T00:22:47Z,830318,1,10016,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000089,OCESN830318F3523656:2024-12-20T00:22:47Z,830318,1,10017,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000632,OCESN830318F3523657:2024-12-20T00:22:47Z,830318,1,10018,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000361,OCESN830318F3523658:2024-12-20T00:22:47Z,830318,1,10019,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000179,OCESN830318F3716459:2024-12-20T00:22:47Z,830318,1,10020,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000619,OCESN830318F3717232:2024-12-20T00:22:47Z,830318,1,10021,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000380,OCESN830318F3718006:2024-12-20T00:22:47Z,830318,1,10022,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000625,OCESN830319F3511950:2024-12-20T00:22:47Z,830319,0,10023,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830319F3512720:2024-12-20T00:22:47Z,830319,0,10024,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000649,OCESN830319F3523660:2024-12-20T00:22:47Z,830319,0,10025,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830319F3523663:2024-12-20T00:22:47Z,830319,0,10026,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830319F3523664:2024-12-20T00:22:47Z,830319,0,10027,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000615,OCESN830319F3523665:2024-12-20T00:22:47Z,830319,0,10028,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000619,OCESN830319F3523668:2024-12-20T00:22:47Z,830319,0,10029,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001250,OCESN830319F3523669:2024-12-20T00:22:47Z,830319,0,10030,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000380,OCESN830319F3523671:2024-12-20T00:22:47Z,830319,0,10031,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000520,OCESN830320F3523672:2024-12-20T00:22:47Z,830320,1,10032,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830320F3523678:2024-12-20T00:22:47Z,830320,1,10033,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000072,OCESN830320F3523680:2024-12-20T00:22:47Z,830320,1,10034,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830320F3650137:2024-12-20T00:22:47Z,830320,1,10035,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830320F3679516:2024-12-20T00:22:47Z,830320,1,10036,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000649,OCESN830320F3679535:2024-12-20T00:22:47Z,830320,1,10037,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830320F3679646:2024-12-20T00:22:47Z,830320,1,10038,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830320F3680376:2024-12-20T00:22:47Z,830320,1,10039,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830321F3523684:2024-12-20T00:22:47Z,830321,0,10040,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830321F3523686:2024-12-20T00:22:47Z,830321,0,10041,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000520,OCESN830321F3523688:2024-12-20T00:22:47Z,830321,0,10042,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000652,OCESN830321F3523690:2024-12-20T00:22:47Z,830321,0,10043,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830321F3523691:2024-12-20T00:22:47Z,830321,0,10044,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830321F3650135:2024-12-20T00:22:47Z,830321,0,10045,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001268,OCESN830321F3650625:2024-12-20T00:22:47Z,830321,0,10046,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830321F3651546:2024-12-20T00:22:47Z,830321,0,10047,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000072,OCESN830321F3652908:2024-12-20T00:22:47Z,830321,0,10048,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830322F3512670:2024-12-20T00:22:47Z,830322,1,10049,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000520,OCESN830322F3516796:2024-12-20T00:22:47Z,830322,1,10050,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830322F3523693:2024-12-20T00:22:47Z,830322,1,10051,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000072,OCESN830322F3523695:2024-12-20T00:22:47Z,830322,1,10052,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000072,OCESN830323F3520497:2024-12-20T00:22:47Z,830323,0,10053,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830323F3523698:2024-12-20T00:22:47Z,830323,0,10054,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830323F3523699:2024-12-20T00:22:47Z,830323,0,10055,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000520,OCESN830323F3523700:2024-12-20T00:22:47Z,830323,0,10056,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001269,OCESN830324F3166642:2024-12-20T00:22:47Z,830324,1,10057,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000647,OCESN830324F3512099:2024-12-20T00:22:47Z,830324,1,10058,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000418,OCESN830324F3521030:2024-12-20T00:22:47Z,830324,1,10059,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000650,OCESN830324F3523701:2024-12-20T00:22:47Z,830324,1,10060,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000652,OCESN830324F3523703:2024-12-20T00:22:47Z,830324,1,10061,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000625,OCESN830325F3514605:2024-12-20T00:22:47Z,830325,0,10062,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001250,OCESN830325F3515913:2024-12-20T00:22:47Z,830325,0,10063,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000380,OCESN830325F3523705:2024-12-20T00:22:47Z,830325,0,10064,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000631,OCESN830325F3523706:2024-12-20T00:22:47Z,830325,0,10065,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000615,OCESN830325F3523707:2024-12-20T00:22:47Z,830325,0,10066,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000959,OCESN830325F3599528:2024-12-20T00:22:47Z,830325,0,10067,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000072,OCESN830326F3521277:2024-12-20T00:22:47Z,830326,1,10068,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000520,OCESN830326F3523708:2024-12-20T00:22:47Z,830326,1,10069,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830326F3523709:2024-12-20T00:22:47Z,830326,1,10070,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830326F3528589:2024-12-20T00:22:47Z,830326,1,10071,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830327F3514162:2024-12-20T00:22:47Z,830327,0,10072,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830327F3514796:2024-12-20T00:22:47Z,830327,0,10073,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000072,OCESN830327F3515324:2024-12-20T00:22:47Z,830327,0,10074,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000520,OCESN830327F3517480:2024-12-20T00:22:47Z,830327,0,10075,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830327F3522243:2024-12-20T00:22:47Z,830327,0,10076,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830327F3523712:2024-12-20T00:22:47Z,830327,0,10077,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000652,OCESN830327F3523714:2024-12-20T00:22:47Z,830327,0,10078,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001268,OCESN830327F3523715:2024-12-20T00:22:47Z,830327,0,10079,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830327F3532132:2024-12-20T00:22:47Z,830327,0,10080,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830328F3514769:2024-12-20T00:22:47Z,830328,1,10081,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001270,OCESN830328F3515734:2024-12-20T00:22:47Z,830328,1,10082,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000624,OCESN830328F3518388:2024-12-20T00:22:47Z,830328,1,10083,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830328F3519554:2024-12-20T00:22:47Z,830328,1,10084,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001248,OCESN830328F3521615:2024-12-20T00:22:47Z,830328,1,10085,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001249,OCESN830328F3523716:2024-12-20T00:22:47Z,830328,1,10086,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001271,OCESN830328F3523719:2024-12-20T00:22:47Z,830328,1,10087,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830328F3523720:2024-12-20T00:22:47Z,830328,1,10088,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000624,OCESN830329F3511777:2024-12-20T00:22:47Z,830329,0,10089,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001271,OCESN830329F3514905:2024-12-20T00:22:47Z,830329,0,10090,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830329F3521249:2024-12-20T00:22:47Z,830329,0,10091,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830329F3523047:2024-12-20T00:22:47Z,830329,0,10092,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830329F3523726:2024-12-20T00:22:47Z,830329,0,10093,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830330F3519534:2024-12-20T00:22:47Z,830330,1,10094,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000649,OCESN830330F3520289:2024-12-20T00:22:47Z,830330,1,10095,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830330F3523727:2024-12-20T00:22:47Z,830330,1,10096,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830330F3523728:2024-12-20T00:22:47Z,830330,1,10097,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000348,OCESN830332F3517661:2024-12-20T00:22:47Z,830332,1,10098,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000649,OCESN830332F3523736:2024-12-20T00:22:47Z,830332,1,10099,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,001267,OCESN830332F3628078:2024-12-20T00:22:47Z,830332,1,10100,
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,000648,OCESN830332F3690756:2024-12-20T00:22:47Z,830332,1,10101,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830401F3523037:2024-12-20T00:22:47Z,830401,1,10102,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001272,OCESN830403F3523737:2024-12-20T00:22:47Z,830403,1,10103,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001020,OCESN830403F3523738:2024-12-20T00:22:47Z,830403,1,10104,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830405F3724098:2024-12-20T00:22:47Z,830405,1,10105,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001020,OCESN830406F3486562:2024-12-20T00:22:47Z,830406,0,10106,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000652,OCESN830406F3724097:2024-12-20T00:22:47Z,830406,0,10107,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001272,OCESN830407F3650132:2024-12-20T00:22:47Z,830407,1,10108,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001093,OCESN830407F3676263:2024-12-20T00:22:47Z,830407,1,10109,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000177,OCESN830407F3694674:2024-12-20T00:22:47Z,830407,1,10110,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001020,OCESN830409F3299948:2024-12-20T00:22:47Z,830409,1,10111,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000652,OCESN830409F3486549:2024-12-20T00:22:47Z,830409,1,10112,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830410F3724095:2024-12-20T00:22:47Z,830410,0,10113,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830411F3724094:2024-12-20T00:22:47Z,830411,1,10114,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830412F3694668:2024-12-20T00:22:47Z,830412,0,10115,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830413F3696256:2024-12-20T00:22:47Z,830413,1,10116,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830414F3523742:2024-12-20T00:22:47Z,830414,0,10117,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000012,OCESN830416F3523743:2024-12-20T00:22:47Z,830416,0,10118,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830417F3724091:2024-12-20T00:22:47Z,830417,1,10119,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830418F3695812:2024-12-20T00:22:47Z,830418,0,10120,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830419F3724090:2024-12-20T00:22:47Z,830419,1,10121,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830420F3724089:2024-12-20T00:22:47Z,830420,0,10122,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830421F3725024:2024-12-20T00:22:47Z,830421,1,10123,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000009,OCESN830422F3527680:2024-12-20T00:22:47Z,830422,0,10124,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830422F3527681:2024-12-20T00:22:47Z,830422,0,10125,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830423F3523748:2024-12-20T00:22:47Z,830423,1,10126,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000447,OCESN830424F3650414:2024-12-20T00:22:47Z,830424,0,10127,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000913,OCESN830424F3676280:2024-12-20T00:22:47Z,830424,0,10128,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001273,OCESN830424F3697150:2024-12-20T00:22:47Z,830424,0,10129,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001274,OCESN830424F3728519:2024-12-20T00:22:47Z,830424,0,10130,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830425F3724083:2024-12-20T00:22:47Z,830425,1,10131,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001275,OCESN830426F3676282:2024-12-20T00:22:47Z,830426,0,10132,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000724,OCESN830426F3728295:2024-12-20T00:22:47Z,830426,0,10133,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830427F3727655:2024-12-20T00:22:47Z,830427,1,10134,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830428F3724081:2024-12-20T00:22:47Z,830428,0,10135,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830429F3696876:2024-12-20T00:22:47Z,830429,1,10136,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830430F3731822:2024-12-20T00:22:47Z,830430,0,10137,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830431F3726282:2024-12-20T00:22:47Z,830431,1,10138,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000000,OCESN830432F3738803:2024-12-20T00:22:47Z,830432,0,10139,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001276,OCESN830433F3724080:2024-12-20T00:22:47Z,830433,1,10140,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830434F3512368:2024-12-20T00:22:47Z,830434,0,10141,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000015,OCESN830435F3492103:2024-12-20T00:22:47Z,830435,1,10142,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000000,OCESN830436F3650644:2024-12-20T00:22:47Z,830436,0,10143,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830437F3728022:2024-12-20T00:22:47Z,830437,1,10144,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830438F3696943:2024-12-20T00:22:47Z,830438,0,10145,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000119,OCESN830439F3523760:2024-12-20T00:22:47Z,830439,1,10146,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000001,OCESN830439F3523761:2024-12-20T00:22:47Z,830439,1,10147,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000009,OCESN830439F3603077:2024-12-20T00:22:47Z,830439,1,10148,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000012,OCESN830440F3143998:2024-12-20T00:22:47Z,830440,0,10149,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000173,OCESN830441F3523763:2024-12-20T00:22:47Z,830441,1,10150,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000009,OCESN830443F2725598:2024-12-20T00:22:47Z,830443,1,10151,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000173,OCESN830444F3512166:2024-12-20T00:22:47Z,830444,0,10152,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001020,OCESN830446F3696857:2024-12-20T00:22:47Z,830446,0,10153,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000652,OCESN830446F3727961:2024-12-20T00:22:47Z,830446,0,10154,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000012,OCESN830447F3523767:2024-12-20T00:22:47Z,830447,1,10155,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001272,OCESN830448F3696705:2024-12-20T00:22:47Z,830448,0,10156,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001020,OCESN830448F3727664:2024-12-20T00:22:47Z,830448,0,10157,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000012,OCESN830449F3520959:2024-12-20T00:22:47Z,830449,1,10158,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000873,OCESN830450F3676298:2024-12-20T00:22:47Z,830450,0,10159,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000012,OCESN830451F3529584:2024-12-20T00:22:47Z,830451,1,10160,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001019,OCESN830452F3695969:2024-12-20T00:22:47Z,830452,0,10161,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,001020,OCESN830452F3726478:2024-12-20T00:22:47Z,830452,0,10162,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000012,OCESN830453F3694636:2024-12-20T00:22:47Z,830453,1,10163,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000119,OCESN830457F3603083:2024-12-20T00:22:47Z,830457,1,10164,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000001,OCESN830457F3696142:2024-12-20T00:22:47Z,830457,1,10165,
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,000173,OCESN830459F3523798:2024-12-20T00:22:47Z,830459,1,10166,
FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a:,000873,OCESN830500F3705507:2024-12-20T00:22:47Z,830500,1,10167,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000873,OCESN830501F3676303:2024-12-20T00:22:47Z,830501,1,10168,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830502F3674762:2024-12-20T00:22:47Z,830502,0,10169,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001025,OCESN830503F3512614:2024-12-20T00:22:47Z,830503,1,10170,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000873,OCESN830505F3563317:2024-12-20T00:22:47Z,830505,1,10171,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001277,OCESN830507F3486448:2024-12-20T00:22:47Z,830507,1,10172,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001278,OCESN830507F3599428:2024-12-20T00:22:47Z,830507,1,10173,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001242,OCESN830507F3603085:2024-12-20T00:22:47Z,830507,1,10174,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830508F3523802:2024-12-20T00:22:47Z,830508,0,10175,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830509F3652188:2024-12-20T00:22:47Z,830509,1,10176,
FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a:,001020,OCESN830510F3704174:2024-12-20T00:22:47Z,830510,1,10177,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001019,OCESN830511F3523807:2024-12-20T00:22:47Z,830511,1,10178,
FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a:,001020,OCESN830512F3561912:2024-12-20T00:22:47Z,830512,1,10179,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830513F3673666:2024-12-20T00:22:47Z,830513,1,10180,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000873,OCESN830514F3523810:2024-12-20T00:22:47Z,830514,0,10181,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001019,OCESN830515F3563348:2024-12-20T00:22:47Z,830515,1,10182,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830515F3563349:2024-12-20T00:22:47Z,830515,1,10183,
FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a:,000873,OCESN830516F3563352:2024-12-20T00:22:47Z,830516,1,10184,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000873,OCESN830517F3523812:2024-12-20T00:22:47Z,830517,1,10185,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001019,OCESN830518F3523813:2024-12-20T00:22:47Z,830518,0,10186,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830518F3523814:2024-12-20T00:22:47Z,830518,0,10187,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000000,OCESN830519F3476711:2024-12-20T00:22:47Z,830519,1,10188,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830520F3523818:2024-12-20T00:22:47Z,830520,0,10189,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830521F3523819:2024-12-20T00:22:47Z,830521,1,10190,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000000,OCESN830522F3515286:2024-12-20T00:22:47Z,830522,0,10191,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000000,OCESN830523F3676316:2024-12-20T00:22:47Z,830523,1,10192,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830524F3523826:2024-12-20T00:22:47Z,830524,0,10193,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830525F3650110:2024-12-20T00:22:47Z,830525,1,10194,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830526F3514721:2024-12-20T00:22:47Z,830526,0,10195,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,001020,OCESN830527F3706015:2024-12-20T00:22:47Z,830527,1,10196,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000873,OCESN830528F3523827:2024-12-20T00:22:47Z,830528,0,10197,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000873,OCESN830529F3676320:2024-12-20T00:22:47Z,830529,1,10198,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000000,OCESN830530F3516701:2024-12-20T00:22:47Z,830530,0,10199,
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,000000,OCESN830531F3712123:2024-12-20T00:22:47Z,830531,1,10200,
