trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8720F3508179:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3508179:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3508179:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,1,0,
OCESN8720F3508179:2024-11-29T10:03:28Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3508180:2024-11-29T10:03:28Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3508180:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3508180:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3508180:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,1,0,
OCESN8720F3508180:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3508181:2024-11-29T10:03:28Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3508181:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3508181:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3508181:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,1,0,
OCESN8720F3508181:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3508182:2024-11-29T10:03:28Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3508182:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3508182:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3508182:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,1,0,
OCESN8720F3508182:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3508183:2024-11-29T10:03:28Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3508183:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3508183:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3508183:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,1,0,
OCESN8720F3508183:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3512966:2024-12-19T00:34:06Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3512966:2024-12-19T00:34:06Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3512966:2024-12-19T00:34:06Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3512966:2024-12-19T00:34:06Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8720F3512966:2024-12-19T00:34:06Z,15:02:00,15:02:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3512967:2024-12-06T00:26:17Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3512967:2024-12-06T00:26:17Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3512967:2024-12-06T00:26:17Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3512967:2024-12-06T00:26:17Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8720F3512967:2024-12-06T00:26:17Z,15:02:00,15:02:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3531092:2024-12-06T00:26:17Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3531092:2024-12-06T00:26:17Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3531092:2024-12-06T00:26:17Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3531092:2024-12-06T00:26:17Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8720F3531092:2024-12-06T00:26:17Z,15:08:00,15:08:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3531093:2024-12-06T00:26:17Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3531093:2024-12-06T00:26:17Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3531093:2024-12-06T00:26:17Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3531093:2024-12-06T00:26:17Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8720F3531093:2024-12-06T00:26:17Z,15:08:00,15:08:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3531094:2024-11-29T10:03:28Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3531094:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3531094:2024-11-29T10:03:28Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3531094:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,0,0,
OCESN8720F3531094:2024-11-29T10:03:28Z,15:08:00,15:08:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8720F3544677:2024-11-29T10:03:28Z,11:26:00,11:26:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8720F3544677:2024-11-29T10:03:28Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8720F3544677:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8720F3544677:2024-11-29T10:03:28Z,13:25:00,13:35:00,StopPoint:OCETGV INOUI-87471003,3,,1,0,
OCESN8720F3544677:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8722F3508163:2024-12-05T00:26:54Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3508163:2024-12-05T00:26:54Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3508163:2024-12-05T00:26:54Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3508163:2024-12-05T00:26:54Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3508163:2024-12-05T00:26:54Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3508163:2024-12-05T00:26:54Z,17:43:00,17:43:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8722F3508164:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3508164:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3508164:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3508164:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3508164:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3508164:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3508164:2024-11-29T10:03:28Z,17:08:00,17:08:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3508166:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3508166:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3508166:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3508166:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3508166:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3508166:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3508166:2024-11-29T10:03:28Z,17:08:00,17:08:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3523842:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3523842:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3523842:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3523842:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3523842:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3523842:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3523842:2024-11-29T10:03:28Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3523843:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3523843:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3523843:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3523843:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3523843:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3523843:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3523843:2024-11-29T10:03:28Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3523844:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3523844:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3523844:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3523844:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3523844:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3523844:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3523844:2024-11-29T10:03:28Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3523845:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3523845:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3523845:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3523845:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3523845:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3523845:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3523845:2024-11-29T10:03:28Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3529926:2024-11-29T10:03:28Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3529926:2024-11-29T10:03:28Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3529926:2024-11-29T10:03:28Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3529926:2024-11-29T10:03:28Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3529926:2024-11-29T10:03:28Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3529926:2024-11-29T10:03:28Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3529926:2024-11-29T10:03:28Z,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3529927:2024-12-20T00:22:47Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3529927:2024-12-20T00:22:47Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3529927:2024-12-20T00:22:47Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3529927:2024-12-20T00:22:47Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3529927:2024-12-20T00:22:47Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3529927:2024-12-20T00:22:47Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3529927:2024-12-20T00:22:47Z,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3531442:2024-12-17T00:21:46Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3531442:2024-12-17T00:21:46Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3531442:2024-12-17T00:21:46Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3531442:2024-12-17T00:21:46Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3531442:2024-12-17T00:21:46Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3531442:2024-12-17T00:21:46Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3531442:2024-12-17T00:21:46Z,17:03:00,17:03:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3531443:2024-12-14T00:25:12Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3531443:2024-12-14T00:25:12Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3531443:2024-12-14T00:25:12Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3531443:2024-12-14T00:25:12Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3531443:2024-12-14T00:25:12Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3531443:2024-12-14T00:25:12Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3531443:2024-12-14T00:25:12Z,17:03:00,17:03:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8722F3531444:2024-12-14T00:25:12Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8722F3531444:2024-12-14T00:25:12Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8722F3531444:2024-12-14T00:25:12Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8722F3531444:2024-12-14T00:25:12Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8722F3531444:2024-12-14T00:25:12Z,14:48:00,14:51:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8722F3531444:2024-12-14T00:25:12Z,15:25:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8722F3531444:2024-12-14T00:25:12Z,17:03:00,17:03:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3508156:2024-11-29T10:03:28Z,16:19:00,16:27:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,17:27:00,17:30:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,17:56:00,17:59:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,18:09:00,18:12:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8723F3508156:2024-11-29T10:03:28Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3508157:2024-11-29T10:03:28Z,16:19:00,16:27:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,17:27:00,17:30:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,17:56:00,17:59:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,18:09:00,18:12:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8723F3508157:2024-11-29T10:03:28Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8723F3508158:2024-11-29T10:03:28Z,14:19:00,14:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3508158:2024-11-29T10:03:28Z,17:00:00,17:03:00,StopPoint:OCETGV INOUI-87471300,1,,0,0,
OCESN8723F3508158:2024-11-29T10:03:28Z,17:26:00,17:29:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8723F3508158:2024-11-29T10:03:28Z,17:53:00,17:56:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8723F3508158:2024-11-29T10:03:28Z,18:06:00,18:09:00,StopPoint:OCETGV INOUI-87476317,4,,0,0,
OCESN8723F3508158:2024-11-29T10:03:28Z,18:22:00,18:25:00,StopPoint:OCETGV INOUI-87474155,5,,0,0,
OCESN8723F3508158:2024-11-29T10:03:28Z,18:37:00,18:37:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3519824:2024-12-19T00:34:06Z,16:22:00,16:27:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,17:27:00,17:30:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,18:09:00,18:11:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8723F3519824:2024-12-19T00:34:06Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3519825:2024-12-19T00:34:06Z,16:22:00,16:27:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,17:27:00,17:30:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,18:09:00,18:11:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8723F3519825:2024-12-19T00:34:06Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3594247:2024-12-20T00:22:47Z,16:22:00,16:27:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,17:27:00,17:30:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,18:09:00,18:11:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8723F3594247:2024-12-20T00:22:47Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8723F3594248:2024-12-19T00:34:06Z,16:22:00,16:27:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,17:27:00,17:30:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,18:09:00,18:11:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8723F3594248:2024-12-19T00:34:06Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8725F3520317:2024-12-12T00:26:49Z,15:03:00,15:03:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8725F3520317:2024-12-12T00:26:49Z,17:25:00,17:28:00,StopPoint:OCETGV INOUI-87476606,1,,0,0,
OCESN8725F3520317:2024-12-12T00:26:49Z,17:38:00,17:41:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8725F3520317:2024-12-12T00:26:49Z,17:57:00,18:00:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8725F3520317:2024-12-12T00:26:49Z,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87476317,4,,0,0,
OCESN8725F3520317:2024-12-12T00:26:49Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87474155,5,,0,0,
OCESN8725F3520317:2024-12-12T00:26:49Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8725F3520318:2024-12-12T00:26:49Z,15:03:00,15:03:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8725F3520318:2024-12-12T00:26:49Z,17:25:00,17:28:00,StopPoint:OCETGV INOUI-87476606,1,,0,0,
OCESN8725F3520318:2024-12-12T00:26:49Z,17:38:00,17:41:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8725F3520318:2024-12-12T00:26:49Z,17:57:00,18:00:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8725F3520318:2024-12-12T00:26:49Z,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87476317,4,,0,0,
OCESN8725F3520318:2024-12-12T00:26:49Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87474155,5,,0,0,
OCESN8725F3520318:2024-12-12T00:26:49Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8725F3520319:2024-12-17T00:21:46Z,15:03:00,15:03:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8725F3520319:2024-12-17T00:21:46Z,17:25:00,17:28:00,StopPoint:OCETGV INOUI-87476606,1,,0,0,
OCESN8725F3520319:2024-12-17T00:21:46Z,17:38:00,17:41:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8725F3520319:2024-12-17T00:21:46Z,17:57:00,18:00:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8725F3520319:2024-12-17T00:21:46Z,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87476317,4,,0,0,
