GUID;IDRESEAU;CODE_LIGNE;LIB_LIGNE;IDGAIA;RG_TRONCON;LIBELLE;LIB_GARE;PK;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
E67B2724666711E3A7FF01F464E0362D;108847;515000;Ligne de Tours à St-Nazaire;e67b2724-6667-11e3-a7ff-01f464e0362d;1;;Donges;480+988;317090.9865999967;6702124.4441;-2.071624327315269;47.30873250139083;47.30873250139083, -2.071624327315269;47.30873250137791, -2.071624327315273;"{""coordinates"": [-2.071624327315273, 47.30873250137791], ""type"": ""Point""}"
E6B4293C666711E3A7FF01F464E0362D;108630;695000;Ligne de Bourges à Miécaze;e6b4293c-6667-11e3-a7ff-01f464e0362d;1;;Auzances;373+037;660689.1453000009;6547793.6570999995;2.491792482354607;46.02875538783322;46.02875538783322, 2.491792482354607;46.02875538781655, 2.4917924823546067;"{""coordinates"": [2.491792482354607, 46.02875538781655], ""type"": ""Point""}"
E6FD93BE666711E3A7FF01F464E0362D;108572;307000;Ligne d'Arras à St-Pol-sur-Ternoise;e6fd93be-6667-11e3-a7ff-01f464e0362d;1;;Achicourt;192+740;682994.4631000012;7020054.257800002;2.76172809729435;50.27815684793849;50.27815684793849, 2.7617280972943496;50.27815684792325, 2.7617280972943496;"{""coordinates"": [2.76172809729435, 50.27815684792325], ""type"": ""Point""}"
E5BBB16E666711E3A7FF01F464E0362D;109143;668000;Ligne de Montréjeau-Gourdan-Polignan à Luchon;e5bbb16e-6667-11e3-a7ff-01f464e0362d;1;;Loures-Barbazan;111+344;505086.8530000001;6216478.626899999;0.610528648210812;43.021095025129014;43.021095025129014, 0.6105286482108122;43.0210950251044, 0.6105286482108107;"{""coordinates"": [0.610528648210811, 43.0210950251044], ""type"": ""Point""}"
EA48A538666711E3A7FF01F464E0362D;152489;124000;Ligne de Mulhouse-Ville à Chalampé;ea48a538-6667-11e3-a7ff-01f464e0362d;1;;Bantzenheim;014+310;1037004.6055999994;6755294.493099999;7.505153200096955;47.81149746412342;47.81149746412342, 7.505153200096955;47.81149746411198, 7.505153200096959;"{""coordinates"": [7.505153200096959, 47.81149746411198], ""type"": ""Point""}"
E9605A22666711E3A7FF01F464E0362D;109393;784000;Ligne de Clermont-Ferrand à St-Just-sur-Loire;e9605a22-6667-11e3-a7ff-01f464e0362d;1;;Pont-de-Dore;034+090;738046.821800001;6527136.885400001;3.490208779623193;45.84281840911178;45.84281840911178, 3.4902087796231926;45.84281840909457, 3.490208779623193;"{""coordinates"": [3.490208779623193, 45.84281840909457], ""type"": ""Point""}"
E869380E666711E3A7FF01F464E0362D;127953;430000;Ligne du Mans à Mézidon;e869380e-6667-11e3-a7ff-01f464e0362d;1;;Surdon;084+450;489031.1019999981;6844361.1545;0.13464236379997;48.664962557311625;48.664962557311625, 0.13464236379996974;48.66496255728859, 0.13464236379996697;"{""coordinates"": [0.134642363799967, 48.66496255728859], ""type"": ""Point""}"
E5578162666711E3A7FF01F464E0362D;108685;720000;Ligne de Figeac à Arvant;e5578162-6667-11e3-a7ff-01f464e0362d;1;;Boisset;269+260;640641.4890000001;6409891.6215;2.249573618534337;44.78563288456739;44.78563288456739, 2.2495736185343373;44.78563288454725, 2.249573618534337;"{""coordinates"": [2.249573618534337, 44.78563288454725], ""type"": ""Point""}"
E98370B2666711E3A7FF01F464E0362D;109560;650000;Ligne de Toulouse à Bayonne;e98370b2-6667-11e3-a7ff-01f464e0362d;1;;St-Pé-de-Bigorre;187+214;442469.40150000155;6227624.7678;-0.16185780920174;43.101489059860135;43.101489059860135, -0.16185780920173964;43.101489059835714, -0.16185780920174203;"{""coordinates"": [-0.161857809201742, 43.101489059835714], ""type"": ""Point""}"
E93345D6666711E3A7FF01F464E0362D;108770;611000;Ligne de Limoges-Bénédictins à Périgueux;e93345d6-6667-11e3-a7ff-01f464e0362d;1;;Thiviers;463+440;537442.4632000029;6482089.842099998;0.921287324289545;45.4189745726381;45.4189745726381, 0.9212873242895445;45.41897457261969, 0.921287324289543;"{""coordinates"": [0.921287324289543, 45.41897457261969], ""type"": ""Point""}"
EBEE1B385D5011EA98FF0130B2273146;10170002;500000;Ligne de Chartres à Bordeaux-St-Jean;ebee1b38-5d50-11ea-98ff-0130b2273146;2;TVP Km 602,692;Ste-Eulalie-Carbon-Blanc;602+692;424289.14599999785;6428191.2775;-0.493677732798581;44.898006283140774;44.898006283140774, -0.4936777327985811;44.8980062831209, -0.4936777327985835;"{""coordinates"": [-0.493677732798584, 44.8980062831209], ""type"": ""Point""}"
E61B3B24666711E3A7FF01F464E0362D;109237;925000;Ligne d'Avignon à Miramas;e61b3b24-6667-11e3-a7ff-01f464e0362d;1;;Montfavet;005+734;850470.1806000024;6316621.729200002;4.873999693506314;43.93252871071503;43.93252871071503, 4.873999693506314;43.9325287106926, 4.873999693506316;"{""coordinates"": [4.873999693506316, 43.9325287106926], ""type"": ""Point""}"
E6D075B8666711E3A7FF01F464E0362D;127004;890000;Ligne de Lyon-Perrache à Genève (frontière);e6d075b8-6667-11e3-a7ff-01f464e0362d;1;;Culoz;101+690;915969.4860000014;6530965.559999999;5.783249695596159;45.84408054530518;45.84408054530518, 5.783249695596159;45.84408054528798, 5.783249695596161;"{""coordinates"": [5.783249695596161, 45.84408054528798], ""type"": ""Point""}"
E878735A666711E3A7FF01F464E0362D;108697;711000;Ligne d'Eygurande-Merlines à Clermont-Ferrand;e878735a-6667-11e3-a7ff-01f464e0362d;1;;Bourg-Lastic-Messeix;429+686;665717.1585000008;6503216.882199999;2.560003923069126;45.6276253211927;45.6276253211927, 2.560003923069126;45.62762532117486, 2.5600039230691256;"{""coordinates"": [2.560003923069126, 45.62762532117486], ""type"": ""Point""}"
2C0031DA456311E698FF01B864E0362D;171871;830900;Voies de liaison de Dijon à Gevrey-Chambertin;2c0031da-4563-11e6-98ff-01b864e0362d;2;Traversée n°3 bis;;004+880;852292.3898999989;6684691.834600002;5.013554996121531;47.24505407235435;47.24505407235435, 5.013554996121531;47.24505407234124, 5.013554996121533;"{""coordinates"": [5.013554996121533, 47.24505407234124], ""type"": ""Point""}"
E89081DE666711E3A7FF01F464E0362D;108776;753000;Ligne de Laroche-Migennes à Cosne;e89081de-6667-11e3-a7ff-01f464e0362d;1;;Châtel-Censoir;210+309;747781.0486000031;6715459.4789;3.635139936305949;47.53777617709835;47.53777617709835, 3.6351399363059493;47.5377761770861, 3.6351399363059493;"{""coordinates"": [3.635139936305949, 47.5377761770861], ""type"": ""Point""}"
E6E3226E666711E3A7FF01F464E0362D;109494;420000;Ligne de Paris-Montparnasse à Brest;e6e3226e-6667-11e3-a7ff-01f464e0362d;1;;St-Aubin-St-Luperce;098+581;576642.0943000019;6817679.613000002;1.331738952026448;48.447662575131886;48.447662575131886, 1.3317389520264484;48.44766257510772, 1.3317389520264469;"{""coordinates"": [1.331738952026447, 48.44766257510772], ""type"": ""Point""}"
E8C6BF48666711E3A7FF01F464E0362D;108870;232000;Ligne d'Ormoy-Villers à Boves;e8c6bf48-6667-11e3-a7ff-01f464e0362d;1;;Estrées-St-Denis;090+319;674084.2424999997;6926537.1679;2.642811755508402;49.43774289393088;49.43774289393088, 2.642811755508402;49.43774289391171, 2.6428117555084016;"{""coordinates"": [2.642811755508402, 49.43774289391171], ""type"": ""Point""}"
E93BDB96666711E3A7FF01F464E0362D;108906;935000;Ligne de Miramas à L'Estaque;e93bdb96-6667-11e3-a7ff-01f464e0362d;1;;Fos-sur-Mer;831+630;859957.8399000019;6260775.7162999995;4.974723323859059;43.42808949860721;43.42808949860721, 4.974723323859059;43.42808949858355, 4.97472332385906;"{""coordinates"": [4.97472332385906, 43.42808949858355], ""type"": ""Point""}"
E96982A2666711E3A7FF01F464E0362D;108771;713000;Ligne du Palais à Eygurande-Merlines;e96982a2-6667-11e3-a7ff-01f464e0362d;1;;Châteauneuf-Bujaleuf;424+733;594703.9099000022;6518656.0121;1.645318087603737;45.75937875050691;45.75937875050691, 1.6453180876037374;45.75937875048947, 1.6453180876037365;"{""coordinates"": [1.645318087603737, 45.75937875048947], ""type"": ""Point""}"
1CE860D48E0E11E5A8FF01B064E0362D;169690;003000;Ligne de Longueville à Esternay;1ce860d4-8e0e-11e5-a8ff-01b064e0362d;1;;Provins;094+653;722045.7151999995;6828314.609999999;3.298727803319351;48.554681946843374;48.554681946843374, 3.2987278033193514;48.55468194681978, 3.298727803319352;"{""coordinates"": [3.298727803319352, 48.55468194681978], ""type"": ""Point""}"
E5FB8DB4666711E3A7FF01F464E0362D;108849;830000;Ligne de Paris-Lyon à Marseille-St-Charles;e5fb8db4-6667-11e3-a7ff-01f464e0362d;1;;Donzère;675+071;835645.8147;6373031.413899999;4.704596402183965;44.44315434179784;44.44315434179784, 4.704596402183965;44.44315434177675, 4.704596402183966;"{""coordinates"": [4.704596402183966, 44.44315434177675], ""type"": ""Point""}"
5CFEC3D4DFBC11E389FF01A464E0362D;157654;074000;Ligne d'Épernay à Reims;5cfec3d4-dfbc-11e3-89ff-01a464e0362d;1;Trois puits;Trois-Puits;165+288;775681.4963999987;6901327.194800001;4.038470166828035;49.2071807380244;49.2071807380244, 4.038470166828035;49.20718073800409, 4.038470166828036;"{""coordinates"": [4.038470166828036, 49.20718073800409], ""type"": ""Point""}"
E8B646B0666711E3A7FF01F464E0362D;109110;702000;Ligne de Montluçon à St-Sulpice-Laurière;e8b646b0-6667-11e3-a7ff-01f464e0362d;1;;Lavaufranche;355+603;643854.1388000026;6580411.5967999995;2.270264486589525;46.3212777096265;46.3212777096265, 2.2702644865895247;46.32127770961069, 2.2702644865895247;"{""coordinates"": [2.270264486589525, 46.32127770961069], ""type"": ""Point""}"
E87ED518666711E3A7FF01F464E0362D;109360;958000;Ligne de Bondy à Aulnay-sous-Bois;e87ed518-6667-11e3-a7ff-01f464e0362d;1;;Pavillons-sous-Bois;003+002;664204.4417999983;6867045.7555;2.51171509021222;48.90241756910377;48.90241756910377, 2.5117150902122196;48.90241756908194, 2.511715090212219;"{""coordinates"": [2.511715090212219, 48.90241756908194], ""type"": ""Point""}"
E92BA85C666711E3A7FF01F464E0362D;109611;372000;Ligne de Serquigny à Oissel;e92ba85c-6667-11e3-a7ff-01f464e0362d;1;;Tourville;056+589;561745.7194000036;6915549.697900001;1.098489506402732;49.324544495806606;49.324544495806606, 1.0984895064027318;49.32454449578689, 1.0984895064027307;"{""coordinates"": [1.098489506402731, 49.32454449578689], ""type"": ""Point""}"
E615B15C666711E3A7FF01F464E0362D;109074;695000;Ligne de Bourges à Miécaze;e615b15c-6667-11e3-a7ff-01f464e0362d;1;;La Ville-Gozet;326+060;668613.9636000022;6583413.695799999;2.591861684680353;46.34991651927462;46.34991651927462, 2.591861684680353;46.34991651925889, 2.5918616846803526;"{""coordinates"": [2.591861684680353, 46.34991651925889], ""type"": ""Point""}"
E556D6EA666711E3A7FF01F464E0362D;109672;810000;Ligne de Tarascon à Sète-Ville;e556d6ea-6667-11e3-a7ff-01f464e0362d;1;;Villeneuve-lès-Maguelone;084+310;768713.1291999966;6272001.416000001;3.849918487029219;43.54375510740702;43.54375510740702, 3.849918487029219;43.543755107383625, 3.849918487029219;"{""coordinates"": [3.849918487029219, 43.543755107383625], ""type"": ""Point""}"
E5634794666711E3A7FF01F464E0362D;109699;720000;Ligne de Figeac à Arvant;e5634794-6667-11e3-a7ff-01f464e0362d;1;;Ytrac;295+137;649846.0342999995;6423686.5977;2.364531007995343;44.910556123694676;44.910556123694676, 2.3645310079953434;44.910556123674844, 2.3645310079953434;"{""coordinates"": [2.364531007995343, 44.910556123674844], ""type"": ""Point""}"
E6A6AE8E666711E3A7FF01F464E0362D;131328;314000;Ligne de Boulogne-Ville à Calais-Maritime;e6a6ae8e-6667-11e3-a7ff-01f464e0362d;1;;Fréthun-lès-Calais;289+076;616634.9020000026;7091842.2656;1.81694938237885;50.91705763257892;50.91705763257892, 1.81694938237885;50.91705763256645, 1.8169493823788492;"{""coordinates"": [1.816949382378849, 50.91705763256645], ""type"": ""Point""}"
E6FB8F9E666711E3A7FF01F464E0362D;132530;750000;Ligne de Moret-Veneux-les-Sablons à Lyon-Perrache;e6fb8f9e-6667-11e3-a7ff-01f464e0362d;1;;Bouthéon;487+297;799739.7892000005;6492491.5623;4.277763826148874;45.52463968497984;45.52463968497984, 4.277763826148874;45.524639684961734, 4.277763826148875;"{""coordinates"": [4.277763826148875, 45.524639684961734], ""type"": ""Point""}"
E875C526666711E3A7FF01F464E0362D;109531;470000;Ligne de Savenay à Landerneau;e875c526-6667-11e3-a7ff-01f464e0362d;1;;St-Gildas-des-Bois;494+209;320637.4578000009;6725017.467799999;-2.044122473099628;47.51643540736758;47.51643540736758, -2.044122473099628;47.516435407355296, -2.044122473099633;"{""coordinates"": [-2.044122473099633, 47.516435407355296], ""type"": ""Point""}"
E8F1E852666711E3A7FF01F464E0362D;109466;755000;Ligne de Cravant-Bazarnes à Dracy-St-Loup;e8f1e852-6667-11e3-a7ff-01f464e0362d;1;;Sermizelles-Vézelay;214+209;759658.378399998;6714577.0885999985;3.792894581811644;47.52886695431305;47.52886695431305, 3.7928945818116437;47.52886695430079, 3.7928945818116437;"{""coordinates"": [3.792894581811644, 47.52886695430079], ""type"": ""Point""}"
E87C3EB2666711E3A7FF01F464E0362D;109464;830000;Ligne de Paris-Lyon à Marseille-St-Charles;e87c3eb2-6667-11e3-a7ff-01f464e0362d;1;;Séon-St-Henry;853+238;889770.9618000016;6254264.493299998;5.340194116753152;43.36220695009969;43.36220695009969, 5.3401941167531515;43.362206950075866, 5.340194116753154;"{""coordinates"": [5.340194116753154, 43.362206950075866], ""type"": ""Point""}"
E88D0EB6666711E3A7FF01F464E0362D;109476;259000;Ligne de St-Just-en-Chaussée à Douai;e88d0eb6-6667-11e3-a7ff-01f464e0362d;2;;Sin-le-Noble;220+871;708024.5716999993;7028764.652399998;3.112610047358653;50.3565404644949;50.3565404644949, 3.1126100473586527;50.356540464480005, 3.1126100473586527;"{""coordinates"": [3.112610047358653, 50.356540464480005], ""type"": ""Point""}"
E58E686E666711E3A7FF01F464E0362D;127043;232000;Ligne d'Ormoy-Villers à Boves;e58e686e-6667-11e3-a7ff-01f464e0362d;1;;Montdidier;115+354;668326.6735000014;6949201.805100001;2.561724758341759;49.64116695322276;49.64116695322276, 2.5617247583417586;49.641166953204554, 2.561724758341758;"{""coordinates"": [2.561724758341758, 49.641166953204554], ""type"": ""Point""}"
E57BC79E666711E3A7FF01F464E0362D;109383;420000;Ligne de Paris-Montparnasse à Brest;e57bc79e-6667-11e3-a7ff-01f464e0362d;1;;Plouvara-Plerneuf;485+006;265164.3669999987;6839387.8356;-2.892471566916843;48.50864984263817;48.50864984263817, -2.892471566916843;48.508649842614325, -2.8924715669168486;"{""coordinates"": [-2.892471566916849, 48.508649842614325], ""type"": ""Point""}"
905170A8B30F11E888FF011864E0362D;180028;001000;Ligne de Paris-Est à Mulhouse-Ville;905170a8-b30f-11e8-88ff-011864e0362d;1;TVP pour le personnel;Longueville;088+285;718558.3253000006;6823635.235599998;3.251270925341848;48.51269732048355;48.51269732048355, 3.251270925341848;48.51269732045973, 3.2512709253418484;"{""coordinates"": [3.251270925341848, 48.51269732045973], ""type"": ""Point""}"
8F13B2ECF2ED11E59CFF01C064E0362D;171175;753306;Raccordement militaire de Laroche-Migennes;8f13b2ec-f2ed-11e5-9cff-01c064e0362d;1;;Laroche-Migennes;000+064;738691.064000003;6762212.025199998;3.518393113607275;47.95915550117202;47.95915550117202, 3.518393113607275;47.959155501161014, 3.5183931136072752;"{""coordinates"": [3.518393113607275, 47.959155501161014], ""type"": ""Point""}"
E66EB696666711E3A7FF01F464E0362D;109317;252000;Ligne de Prouvy-Thiant au Cateau;e66eb696-6667-11e3-a7ff-01f464e0362d;1;;Prouvy-Thiant;054+401;732905.9685000032;7024446.364999998;3.4614154576002;50.3169587642331;50.3169587642331, 3.4614154576002;50.31695876421803, 3.4614154576002005;"{""coordinates"": [3.461415457600201, 50.31695876421803], ""type"": ""Point""}"
E97701A0666711E3A7FF01F464E0362D;109553;650000;Ligne de Toulouse à Bayonne;e97701a0-6667-11e3-a7ff-01f464e0362d;1;;St-Martory;071+709;531727.070600003;6228762.831999999;0.933013488355592;43.13829662344726;43.13829662344726, 0.9330134883555922;43.13829662342292, 0.933013488355591;"{""coordinates"": [0.933013488355591, 43.13829662342292], ""type"": ""Point""}"
E151D5D2D88D11E998FF01F06FB51C27;10098004;650000;Ligne de Toulouse à Bayonne;e151d5d2-d88d-11e9-98ff-01f06fb51c27;1;TVP Km 71+698;St-Martory;071+698;531737.9169000015;6228764.686000001;0.933146062451209;43.13831584689952;43.13831584689952, 0.9331460624512089;43.13831584687517, 0.9331460624512077;"{""coordinates"": [0.933146062451208, 43.13831584687517], ""type"": ""Point""}"
2C00467A456311E698FF01B864E0362D;171870;830900;Voies de liaison de Dijon à Gevrey-Chambertin;2c00467a-4563-11e6-98ff-01b864e0362d;2;Traversée n°2;;004+273;852618.938000001;6685162.126499999;5.018029498088367;47.24921149861294;47.24921149861294, 5.018029498088367;47.249211498599834, 5.018029498088368;"{""coordinates"": [5.018029498088368, 47.249211498599834], ""type"": ""Point""}"
E63FF6BE666711E3A7FF01F464E0362D;108640;593000;Ligne de Vierzon à St-Pierre-des-Corps;e63ff6be-6667-11e3-a7ff-01f464e0362d;1;;Azay-sur-Cher;296+965;538522.740199998;6698274.887400001;0.860198071220674;47.36511724567465;47.36511724567465, 0.8601980712206739;47.3651172456619, 0.8601980712206724;"{""coordinates"": [0.860198071220672, 47.3651172456619], ""type"": ""Point""}"
474CF6342FAF11E5B0FF017864E0362D;169593;718000;Ligne de Brive-la-Gaillarde à Toulouse-Matabiau via Capdenac;474cf634-2faf-11e5-b0ff-017864e0362d;1;;Tessonnières;338+734;614707.6556999981;6314987.3946;1.937882599131063;43.92872774567249;43.92872774567249, 1.9378825991310629;43.92872774565004, 1.937882599131062;"{""coordinates"": [1.937882599131062, 43.92872774565004], ""type"": ""Point""}"
E91E6372666711E3A7FF01F464E0362D;109286;935000;Ligne de Miramas à L'Estaque;e91e6372-6667-11e3-a7ff-01f464e0362d;1;;Niolon;863+896;883098.5987000018;6251614.754799999;5.257024605105667;43.340127037427706;43.340127037427706, 5.257024605105667;43.34012703740382, 5.257024605105669;"{""coordinates"": [5.257024605105669, 43.34012703740382], ""type"": ""Point""}"
E58F0484666711E3A7FF01F464E0362D;109134;082000;Ligne de Reims à Laon;e58f0484-6667-11e3-a7ff-01f464e0362d;1;;Loivre;011+196;772007.3474999964;6916688.187600002;3.990704810977634;49.34568220902566;49.34568220902566, 3.9907048109776335;49.345682209006036, 3.9907048109776344;"{""coordinates"": [3.990704810977634, 49.345682209006036], ""type"": ""Point""}"
E6298542666711E3A7FF01F464E0362D;132532;783000;Ligne du Coteau à St-Germain-au-Mont-d'Or;e6298542-6667-11e3-a7ff-01f464e0362d;1;;St-Romain-de-Popey;471+931;819652.5112000033;6530286.1763;4.542261792981238;45.861718403451064;45.861718403451064, 4.542261792981238;45.86171840343391, 4.542261792981239;"{""coordinates"": [4.542261792981239, 45.86171840343391], ""type"": ""Point""}"
E6990026666711E3A7FF01F464E0362D;109603;525000;Ligne des Sables-d'Olonne à Tours;e6990026-6667-11e3-a7ff-01f464e0362d;1;;Thouars;152+464;456018.07769999653;6658867.743700001;-0.210874760897663;46.98537525457919;46.98537525457919, -0.2108747608976625;46.98537525456532, -0.21087476089766488;"{""coordinates"": [-0.210874760897665, 46.98537525456532], ""type"": ""Point""}"
E5915362666711E3A7FF01F464E0362D;109690;110000;Ligne de Strasbourg-Ville à St-Dié;e5915362-6667-11e3-a7ff-01f464e0362d;1;;Wisches;037+217;1015269.182099998;6831556.092700001;7.270247285225913;48.507511339284406;48.507511339284406, 7.270247285225913;48.50751133926055, 7.270247285225918;"{""coordinates"": [7.270247285225918, 48.50751133926055], ""type"": ""Point""}"
E6E9BE54666711E3A7FF01F464E0362D;108986;205000;Ligne de Soissons à Givet;e6e9be54-6667-11e3-a7ff-01f464e0362d;1;;Jonchery-sur-Vesle;038+667;759607.7219000012;6910373.164900001;3.819218142043653;49.29019650580063;49.29019650580063, 3.8192181420436526;49.29019650578075, 3.8192181420436526;"{""coordinates"": [3.819218142043653, 49.29019650578075], ""type"": ""Point""}"
E886B1B6666711E3A7FF01F464E0362D;109123;930000;Ligne de Marseille-St-Charles à Vintimille (frontière);e886b1b6-6667-11e3-a7ff-01f464e0362d;1;;Le Luc-et-Le Cannet;120+193;970931.1447999999;6260305.8423999995;6.343171762065989;43.39025127371896;43.39025127371896, 6.343171762065989;43.390251273695206, 6.343171762065991;"{""coordinates"": [6.343171762065991, 43.390251273695206], ""type"": ""Point""}"
E64CC9FE666711E3A7FF01F464E0362D;109497;810000;Ligne de Tarascon à Sète-Ville;e64cc9fe-6667-11e3-a7ff-01f464e0362d;1;;St-Brès-Mudaison;062+369;782910.5333999991;6285177.0260999985;4.027630084347176;43.6607776541736;43.6607776541736, 4.027630084347176;43.66077765415051, 4.027630084347176;"{""coordinates"": [4.027630084347176, 43.66077765415051], ""type"": ""Point""}"
E8F009A0666711E3A7FF01F464E0362D;109391;883000;Ligne de Mâcon à Ambérieu;e8f009a0-6667-11e3-a7ff-01f464e0362d;1;;Pont-d'Ain;056+537;880448.5530000031;6553121.999000002;5.334213116969928;46.05385683262983;46.05385683262983, 5.334213116969928;46.05385683261324, 5.334213116969929;"{""coordinates"": [5.334213116969929, 46.05385683261324], ""type"": ""Point""}"
E873A720666711E3A7FF01F464E0362D;109150;040000;Ligne de Jarville-la-Malgrange à Mirecourt;e873a720-6667-11e3-a7ff-01f464e0362d;1;;Ludres;007+236;933531.5072999969;6840364.520300001;6.169309759167839;48.62128629703279;48.62128629703279, 6.169309759167839;48.62128629700952, 6.169309759167842;"{""coordinates"": [6.169309759167842, 48.62128629700952], ""type"": ""Point""}"
1FD4803451EB11E795FF01A864E0362D;173002;420000;Ligne de Paris-Montparnasse à Brest;1fd48034-51eb-11e7-95ff-01a864e0362d;1;;Versailles-Chantiers;016+516;636590.3338999972;6855404.600900002;2.136792212728109;48.795603834543634;48.795603834543634, 2.1367922127281087;48.795603834521266, 2.1367922127281083;"{""coordinates"": [2.136792212728108, 48.795603834521266], ""type"": ""Point""}"
E667A2CA666711E3A7FF01F464E0362D;108626;722000;Ligne de Béziers à Neussargues;e667a2ca-6667-11e3-a7ff-01f464e0362d;1;;Aumont-Aubrac;641+898;722440.5878999978;6402159.283399999;3.283356515388857;44.71819524766465;44.71819524766465, 3.2833565153888573;44.71819524764431, 3.2833565153888573;"{""coordinates"": [3.283356515388857, 44.71819524764431], ""type"": ""Point""}"
E984366C666711E3A7FF01F464E0362D;108839;770000;Ligne de Moulins à Mâcon;e984366c-6667-11e3-a7ff-01f464e0362d;1;;Digoin;055+712;775788.6521999985;6598836.285;3.988008620648722;46.4852517882021;46.4852517882021, 3.9880086206487215;46.485251788186766, 3.9880086206487224;"{""coordinates"": [3.988008620648722, 46.485251788186766], ""type"": ""Point""}"
E8C03DE2666711E3A7FF01F464E0362D;108872;085000;Ligne de St-Hilaire-au-Temple à Hagondange;e8c03de2-6667-11e3-a7ff-01f464e0362d;1;;Étain;298+103;892349.4909000024;6904088.4954;5.639775631923459;49.207571572161164;49.207571572161164, 5.639775631923459;49.207571572140864, 5.63977563192346;"{""coordinates"": [5.63977563192346, 49.207571572140864], ""type"": ""Point""}"
E64501F4666711E3A7FF01F464E0362D;108627;798000;Ligne de St-Georges-d'Aurac à St-Étienne-Châteaucreux;e64501f4-6667-11e3-a7ff-01f464e0362d;1;;Aurec;113+748;793794.5015999973;6475324.2815000005;4.198273773642066;45.37091345410092;45.37091345410092, 4.198273773642066;45.37091345408237, 4.198273773642067;"{""coordinates"": [4.198273773642067, 45.37091345408237], ""type"": ""Point""}"
E9C472FA666711E3A7FF01F464E0362D;136843;790000;Ligne de St-Germain-des-Fossés à Nîmes-CRB1;e9c472fa-6667-11e3-a7ff-01f464e0362d;1;;Alès;674+174;786867.5925000012;6337158.0370000005;4.085526192285289;44.12805337862417;44.12805337862417, 4.085526192285289;44.12805337860227, 4.08552619228529;"{""coordinates"": [4.08552619228529, 44.12805337860227], ""type"": ""Point""}"
E600B98C666711E3A7FF01F464E0362D;125226;958000;Ligne de Bondy à Aulnay-sous-Bois;e600b98c-6667-11e3-a7ff-01f464e0362d;1;;L'Abbaye;005+282;664543.0346999988;6869165.312199999;2.516156537165617;48.921496607882226;48.921496607882226, 2.5161565371656174;48.9214966078605, 2.5161565371656165;"{""coordinates"": [2.516156537165616, 48.9214966078605], ""type"": ""Point""}"
FF74E12691B611E6ACFF010C64E0362D;172008;930000;Ligne de Marseille-St-Charles à Vintimille (frontière);ff74e126-91b6-11e6-acff-010c64e0362d;1;;Cannes-Marchandises;189+608;1021383.8526000008;6280122.564100001;6.977074922894477;43.54731557001912;43.54731557001912, 6.977074922894477;43.54731556999574, 6.97707492289448;"{""coordinates"": [6.97707492289448, 43.54731556999574], ""type"": ""Point""}"
E86A05BE666711E3A7FF01F464E0362D;108936;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;e86a05be-6667-11e3-a7ff-01f464e0362d;1;;Gironde;055+435;454605.00400000066;6391905.936900001;-0.091953787971817;44.58299090218213;44.58299090218213, -0.09195378797181691;44.582990902161406, -0.09195378797181851;"{""coordinates"": [-0.091953787971819, 44.582990902161406], ""type"": ""Point""}"
E55CDA1C666711E3A7FF01F464E0362D;109127;610000;Ligne de Limoges-Bénédictins à Angoulême;e55cda1c-6667-11e3-a7ff-01f464e0362d;2;;Limoges-Montjovis;402+256;564299.7422000021;6528034.705200002;1.251596775957024;45.83843758054152;45.83843758054152, 1.2515967759570235;45.83843758052432, 1.2515967759570221;"{""coordinates"": [1.251596775957022, 45.83843758052432], ""type"": ""Point""}"
E9A87772666711E3A7FF01F464E0362D;133507;860000;Ligne de Dijon-Ville à St-Amour;e9a87772-6667-11e3-a7ff-01f464e0362d;1;;St-Jean-de-Losne;344+981;870167.6467000023;6669047.714499999;5.243898064515995;47.0999255595182;47.0999255595182, 5.243898064515995;47.099925559504676, 5.243898064515996;"{""coordinates"": [5.243898064515996, 47.099925559504676], ""type"": ""Point""}"
E6E007F6666711E3A7FF01F464E0362D;109025;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;e6e007f6-6667-11e3-a7ff-01f464e0362d;2;;La Jonchère;375+577;582533.3862000033;6545100.1477999985;1.482236597315255;45.99547345430206;45.99547345430206, 1.4822365973152545;45.995473454285296, 1.4822365973152531;"{""coordinates"": [1.482236597315253, 45.995473454285296], ""type"": ""Point""}"
E69DD340666711E3A7FF01F464E0362D;109517;629000;Ligne de Libourne au Buisson;e69dd340-6667-11e3-a7ff-01f464e0362d;1;;St-Émilion;554+708;450584.39620000124;6425209.807799999;-0.159340326315759;44.88115724808205;44.88115724808205, -0.15934032631575906;44.88115724806214, -0.15934032631576103;"{""coordinates"": [-0.159340326315761, 44.88115724806214], ""type"": ""Point""}"
E88994A0666711E3A7FF01F464E0362D;108696;304000;Ligne de Coudekerque-Branche aux Fontinettes;e88994a0-6667-11e3-a7ff-01f464e0362d;1;;Bourbourg;017+666;643302.1171000004;7095456.725099999;2.194833722565356;50.95248886559579;50.95248886559579, 2.1948337225653556;50.95248886558349, 2.194833722565355;"{""coordinates"": [2.194833722565355, 50.95248886558349], ""type"": ""Point""}"
